ano,cpb,titulo,direcao,genero,produtora_maj,produtora_min,distribuidora,uf_bruto,uf2_bruto,max_salas,publico,renda_corrente,uf_maj,n_ufs,coproducao,decada,filmes_diretor_antes,filmes_distribuidora_antes,filmes_produtora_antes,estreia_do_diretor,experiencia_da_direcao,porte_da_distribuidora,contratos_fsa,projetos_incentivo,recebeu_fsa,recebeu_incentivo,origem_do_fomento,deflator,renda_deflacionada_2024,populacao_br,filmes_no_ano,sucesso_global,mediana_publico_do_ano,sucesso_no_ano
2016,B1600408200000,O Roubo Da Taça,Caito Ortiz,Ficção,Prodigo Films,,Downtown/Paris,SP,,192,30209,397360.64,SP,1.0,0,2010,3,39,4,0,estabelecida,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,589414.9858909929,206081432.0,142,1,3377.0,1
2016,B1600567900000,O Shaolin Do Sertão,Halder Gomes,Ficção,Atc Entretenimentos,Globo Filmes/Telecine/Maiomidia Comunicação,Downtown/Paris,CE,RJ/RJ/RJ,187,610741,7973943.72,CE,1.0,1,2010,1,39,1,0,iniciante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,11827950.360708527,206081432.0,142,1,3377.0,1
2016,B1500150300000,O Signo Das Tetas,Frederico Machado,Ficção,Lume Filmes,,Lume Produções Cinematográficas,MA,,6,373,4125.65,MA,1.0,0,2010,1,8,1,0,iniciante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,6119.679937452222,206081432.0,142,0,3377.0,0
2016,B1600500300000,O Silêncio Do Céu,Marco Dutra,Ficção,Camisa Treze Cultural,Canal Brasil,Vitrine Filmes,SP,RJ,25,11236,142259.09,SP,1.0,1,2010,1,53,3,0,iniciante,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,211016.46988794737,206081432.0,142,1,3377.0,1
2016,B1500452100000,O Touro,Larissa Figueiredo,Documentário,Sto Lat Filmes,,Cazumbá Filmes,PR,,4,247,2635.08,PR,1.0,0,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,3908.6801375738614,206081432.0,142,0,3377.0,0
2016,B1600710700000,O Vendedor De Sonhos,Jayme Monjardim,Ficção,Filmland Internacional,,Warner,SP,,418,673269,9148523.0,SP,1.0,0,2010,2,33,0,0,iniciante,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,13570233.214262048,206081432.0,142,1,3377.0,1
2016,B1500897000000,O Último Virgem,Felipe Bretas/Rilson Baco,Ficção,Patota Produções,Kliky/Multiphocus Arte & Comunicação/Paramount Pictures Brasil,Downtown/Paris,RJ,RJ/RJ/RJ,340,126841,1587433.36,RJ,1.0,1,2010,0,39,0,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,2354679.6469003363,206081432.0,142,1,3377.0,1
2016,B1600514100000,Olympia 2016,Rodrigo Mac Niven,Ficção,Rodrigo Mac Niven,,Fênix Filmes,RJ,,3,578,8598.65,RJ,1.0,0,2010,1,0,0,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,12754.592826384582,206081432.0,142,0,3377.0,0
2016,B1600036400000,Os Dez Mandamentos - O Filme,Alexandre Avancini,Ficção,Rede Record De Televisão,,Downtown/Paris,SP,,1127,11305479,116833026.88,SP,1.0,0,2010,0,39,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,173301353.87862572,206081432.0,142,1,3377.0,1
2016,B1402391300000,Os Inimigos Da Dor,Arauco Hernández,Ficção,Primo Filmes,,Primo Filmes,SP,,3,312,3913.0,SP,1.0,0,2010,0,0,4,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,5804.250868408747,206081432.0,142,0,3377.0,0
2016,B1600341800000,Os Outros,Sandra Werneck,Documentário,Cineluz Produções,,Cineluz Produções,RJ,,12,592,7139.27,RJ,1.0,0,2010,4,0,5,0,estabelecida,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,10589.857934399313,206081432.0,142,0,3377.0,0
2016,B1600280100000,Os Senhores Da Guerra,Tabajara Ruas,Ficção,Walper Ruas Produções,,Walper Ruas,RS,,18,5199,66053.52,RS,1.0,0,2010,1,1,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,97978.83997481588,206081432.0,142,1,3377.0,1
2016,B1402524100000,Os Sonhos De Um Sonhador - A História De Frank Aguiar,Caco Milano,Ficção,Nation Filmes,Caco Milano/Maristela Filmes,Elite Filmes,SP,SP/SP,7,567,6306.56,SP,1.0,1,2010,0,1,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,9354.678343131067,206081432.0,142,0,3377.0,0
2016,B1600602000000,"Palmeiras, O Campeão Do Século",Kim Teixeira/Mauro Betting,Documentário,Canal Azul,,Conexão Cultural,SP,,8,5336,76393.14,SP,1.0,0,2010,0,0,5,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,113315.8571902558,206081432.0,142,1,3377.0,1
2016,B1500177200000,Para Minha Amada Morta,Aly Muritiba,Ficção,Grafo Audiovisual,,Vitrine Filmes,PR,,35,7167,89826.13,PR,1.0,0,2010,0,53,0,1,estreante,media,1.0,0.0,1.0,0.0,só FSA,1.4833250366493091,133241.34757431562,206081432.0,142,1,3377.0,1
2016,B1600358100000,Paratodos,Marcelo Mesquita,Documentário,Sala 12,Barry Company,O2 Play,SP,SP,14,3146,38233.51,SP,1.0,1,2010,0,3,1,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,56712.72262198173,206081432.0,142,1,3377.0,0
2016,B1600294100000,Paulina,Santiago Mitre,Ficção,Videofilmes,,Esfera Produções,RJ,,19,15324,209170.77,RJ,1.0,0,2010,0,0,30,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,310268.2400762142,206081432.0,142,1,3377.0,1
2016,B1600530200000,Pequeno Segredo,David Schurman,Ficção,Schurmann Filmes,Ocean Films/Instituto Kat Schurmann,Diamond Films,SP,SC/SC,259,187055,2801967.64,SP,1.0,1,2010,2,0,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,4156228.7522931783,206081432.0,142,1,3377.0,1
2016,B1600494700000,Ponho A Mão No Fogo,André Amado,Ficção,2A Produções,,2A Produções,RJ,,1,59,320.0,RJ,1.0,0,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,474.6640117277789,206081432.0,142,0,3377.0,0
2016,B1600264400000,Ponto Zero,José Pedro Goulart,Ficção,Mínima,Okna Produções,Pandora Filmes,RS,RS,17,8247,115856.26,RS,1.0,1,2010,0,24,0,1,estreante,media,2.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,171852.49111055187,206081432.0,142,1,3377.0,1
2016,B1600368700000,Porta Dos Fundos - Contrato Vitalício,Ian Sbf,Ficção,Porta Dos Fundos,Telecine,Downtown/Paris,RJ,RJ,515,454569,6208337.13,RJ,1.0,1,2010,1,39,0,0,iniciante,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,9208981.900888517,206081432.0,142,1,3377.0,1
2016,B1600517400000,Precisamos Falar Do Assédio,Paula Sacchetta,Documentário,Mira Filmes,,Mira Filmes,SP,,1,241,2042.63,SP,1.0,0,2010,0,0,1,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,3029.8842196109786,206081432.0,142,0,3377.0,0
2016,B1500399400000,Prova De Coragem,Roberto Gervitz,Ficção,M. Schmiedt Produções,Globo Filmes/Maiomidia Comunicação/Telecine,Europa/Vinny Filmes,RS,RJ/RJ/RJ,60,12147,167481.2,RS,1.0,1,2010,1,0,2,0,iniciante,nova,1.0,3.0,1.0,1.0,FSA e incentivo,1.4833250366493091,248429.0571280703,206081432.0,142,1,3377.0,1
2016,B1500562100000,Quanto Tempo O Tempo Tem,Adriana Dutra,Documentário,Inffinito,,Infinito Produções,RJ,,10,5955,82195.08,RJ,1.0,0,2010,1,0,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,121922.0200533929,206081432.0,142,1,3377.0,1
2016,B1600466200000,Quem Você Quer Ser Nessa História?,Felipe Britto/Nelli Sampaio/Rodrigo Van Der Put,Documentário,Sant'Ana Filmes,,Sant'Ana Filmes,RJ,,1,319,3761.76,RJ,1.0,0,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,5579.912789865905,206081432.0,142,0,3377.0,0
2016,B1600017500000,Ralé,Helena Ignez,Ficção,Mercúrio Produções,Canal Brasil,Pandora Filmes,SP,RJ,6,2203,25198.84,SP,1.0,1,2010,0,24,3,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,37378.07026652008,206081432.0,142,0,3377.0,0
2016,B1500899800000,Reza A Lenda,Homero Olivetto,Ficção,Biônica Filmes/Ouro 21,Globo Filmes/Guel Produtora,Imagem,SP/SP,RJ/RJ,382,377670,4979716.42,SP,1.0,1,2010,0,38,0,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,7386538.041199666,206081432.0,142,1,3377.0,1
2016,B1500475400000,"Rondon, O Desbravador",Marcelo Santiago/Rodrigo Piovezan,Ficção,Rondon Produções & Filmes,Movimento Filmes/Canal Brasil,Europa,MT,RJ/RJ,15,2321,23670.4,MT,1.0,1,2010,0,19,0,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,35110.89694750381,206081432.0,142,0,3377.0,0
2016,B1402254300000,Sinfonia Da Necrópole,Juliana Rojas,Ficção,Avoa Filmes,,Vitrine Filmes,SP,,11,2288,29250.81,SP,1.0,0,2010,0,53,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,43388.45881527198,206081432.0,142,0,3377.0,0
2016,B1600685000000,Sob Pressão,Andrucha Waddington,Ficção,Conspiração Filmes,Globo Filmes/Guel Produtora,H2O Films,RJ,RJ/RJ,76,39237,542520.79,RJ,1.0,1,2010,7,10,20,0,veterana,pequena,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,804734.6707097623,206081432.0,142,1,3377.0,1
2016,B1600337700000,São Paulo Em Hi-Fi,Lufe Steffen,Documentário,Cigano Filmes/Lufe Steffen,,Cigano Filmes,SP/SP,,3,3526,34655.61,SP,1.0,0,2010,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,51405.53397335416,206081432.0,142,1,3377.0,1
2016,B1500866700000,São Sebastião Do Rio De Janeiro - A Formação De Uma Cidade,Juliana De Carvalho,Documentário,Bang Filmes,,Bang Filmes,RJ,,6,5080,44764.81,RJ,1.0,0,2010,0,0,1,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,66400.76343384935,206081432.0,142,1,3377.0,1
2016,B1600603400000,Tamo Junto,Matheus Souza,Ficção,Zeugma Produções,Rt Features/Bruno Jourdan Blochas/Pedro Vitor Azevedo,Downtown/Paris,RJ,SP/-/-,355,84051,1028742.48,RJ,1.0,1,2010,2,39,1,0,iniciante,media,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,1525959.4768487012,206081432.0,142,1,3377.0,1
2016,B1500861900000,"Teobaldo Morto, Romeu Exilado",Rodrigo De Oliveira,Ficção,Pique-Bandeira Filmes,Rodrigo De Oliveira,Pique-Bandeira Filmes,ES,,3,473,2936.0,ES,1.0,1,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,4355.042307602372,206081432.0,142,0,3377.0,0
2016,B1600765000000,Teresinha,Victor Ribeiro,Documentário,Paris Entretenimento,Victor Films,Paris,SP,SP,5,1323,20999.47,SP,1.0,1,2010,0,8,1,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,31149.03960736607,206081432.0,142,0,3377.0,0
2016,B1500496600000,Toro,Edu Felistoque,Ficção,Felistoque Filmes,Canal Brasil/Lucca Comunicação/Estricnina/Kinoosfera Filmes,Polifilmes,SP,RJ/SP/SP/SP,1,105,660.0,SP,1.0,1,2010,2,26,1,0,iniciante,media,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,978.994524188544,206081432.0,142,0,3377.0,0
2016,B1500269700000,Trago Comigo,Tata Amaral,Ficção,Tangerina Entretenimento,Primo Filmes/Manjericão Filmes,Pandora Filmes,SP,SP/SP,12,3023,36371.93,SP,1.0,1,2010,4,24,2,0,estabelecida,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,53951.394400256104,206081432.0,142,1,3377.0,0
2016,B1500754900000,Travessias,Salete Paulina Machado Sirino,Ficção,Tigre Produções Cinematográficas,,Tigre Produções Cinematográficas,PR,,9,16132,80640.5,PR,1.0,0,2010,1,2,0,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,119616.07261791862,206081432.0,142,1,3377.0,1
2016,B1600083900000,Turbulência,Tiago Venâncio,Ficção,Arthur Vinciprova/Tiago Venâncio,,Downtown/Paris,RJ/RJ,,4,755,8447.6,RJ,1.0,0,2010,0,39,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,12530.536579598704,206081432.0,142,0,3377.0,0
2016,B1600043800000,Tô Ryca!,Pedro Antônio,Ficção,Glaz Entretenimento,Telecine,Downtown/Paris,RJ,RJ,420,1121570,14835057.9,RJ,1.0,1,2010,0,39,6,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,22005212.803212125,206081432.0,142,1,3377.0,1
2016,B1402301100000,Um Homem Só,Cláudia Jouvin,Ficção,Giros,Globo Filmes/Guel Produtora/Telecine,Downtown/Paris,RJ,RJ/RJ/RJ,57,4184,59021.39,RJ,1.0,1,2010,0,39,0,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,87547.90548484317,206081432.0,142,1,3377.0,1
2016,B1600436900000,Um Namorado Para Minha Mulher,Júlia Rezende,Ficção,Paris Entretenimento,Globo Filmes/Maiomidia Comunicação,Downtown/Paris,SP,RJ/RJ,435,665999,9028755.59,SP,1.0,1,2010,3,39,1,0,estabelecida,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,13392579.216434404,206081432.0,142,1,3377.0,1
2016,B1600011000000,Um Suburbano Sortudo,Roberto Santucci,Ficção,Camisa Listrada,Panorama Filmes/Globo Filmes/Maiomidia Comunicação/Telecine,Downtown/Paris,RJ,RJ/RJ/RJ/RJ,472,1070434,14245429.85,RJ,1.0,1,2010,9,39,1,0,veterana,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,21130602.754336413,206081432.0,142,1,3377.0,1
2016,B1600305700000,Uma Loucura De Mulher,Marcus Ligocki Júnior,Ficção,Ligocki Entretenimento,Telecine,Imagem,DF,RJ,274,103351,1354911.48,DF,1.0,1,2010,0,38,0,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,2009774.1207275696,206081432.0,142,1,3377.0,1
2016,B1600067600000,Uma Noite Em Sampa,Ugo Giorgetti,Ficção,Sp Filmes De São Paulo,O Príncipe,O2 Play,SP,SP,11,3228,49131.22,SP,1.0,1,2010,6,3,6,0,veterana,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,72877.56870712528,206081432.0,142,1,3377.0,0
2016,B1500870400000,Vai Que Dá Certo 2,Maurício Farias,Ficção,Fraiha Produções,Guel Produtora,Imagem,RJ,RJ,536,923426,12022063.96,RJ,1.0,1,2010,4,38,3,0,estabelecida,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,17832628.46406734,206081432.0,142,1,3377.0,1
2016,B1500489800000,Vampiro 40º,Marcelo Santiago,Ficção,Canal Brasil,Filmes Do Equador,Lc Barreto Filmes,RJ,RJ,2,204,2919.5,RJ,1.0,1,2010,1,0,2,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,4330.5674444976585,206081432.0,142,0,3377.0,0
2016,B1600439700000,Vidas Partidas,Marcos Schetchman,Ficção,Voglia Produções,Guel Produtora,Europa,RJ,RJ,29,5857,79485.81,RJ,1.0,1,2010,0,19,1,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,117903.29203135002,206081432.0,142,1,3377.0,1
2016,B1500407700000,Xingu Cariri Caruaru Carioca,Beth Formaggini,Documentário,4 Ventos Comunicação,,4 Ventos Comunicação,RJ,,7,583,5888.15,RJ,1.0,0,2010,1,0,2,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,8734.04031454663,206081432.0,142,0,3377.0,0
2016,B1402372200000,Yorimatã,Rafael Saar,Documentário,Dilúvio Produções,Tela Brasilis/Imagem-Tempo,Dilúvio Filmes,RJ,RJ/RJ,5,1912,15350.15,RJ,1.0,1,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4833250366493091,22769.26181132239,206081432.0,142,0,3377.0,0
2016,B1600036800000,Zoom,Pedro Morelli,Ficção,O2 Filmes,,Downtown/Paris,SP,,97,14139,205326.89,SP,1.0,0,2010,0,39,17,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4833250366493091,304566.5166343387,206081432.0,142,1,3377.0,1
2016,B1600019500000,"Zé De Julião, Muito Além Do Cangaço",Hermano Penna,Documentário,Luz Xxi,,Luz Xxi,SP,,6,196,2905.88,SP,1.0,0,2010,3,0,2,0,estabelecida,nova,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,4310.364557498495,206081432.0,142,0,3377.0,0
2016,B1600532800000,É Fada!,Cris D'Amato,Ficção,Lereby,Globo Filmes/Imagem,Imagem,RJ,RJ/SC,732,1722069,21240910.24,RJ,1.0,1,2010,4,38,8,0,estabelecida,media,0.0,1.0,0.0,1.0,só incentivo,1.4833250366493091,31507173.960212685,206081432.0,142,1,3377.0,1
2017,B1700538300000,10 Centavos Para O Número Da Besta,Guillermo Planel,Documentário,Ponto De Equilíbrio Imagens,Canal Brasil,Ponto De Equilíbrio,RJ,RJ,1,7,63.0,RJ,1.0,1,2010,1,1,1,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,90.33621400030678,207660929.0,160,0,2686.0,0
2017,B1600181500000,A Cidade Onde Envelheço,Marília Rocha,Ficção,Anavilhana,,Vitrine Filmes,MG,,30,9101,70409.3,MG,1.0,0,2010,3,64,3,0,estabelecida,grande,0.0,1.0,0.0,1.0,só incentivo,1.4339081587350282,100960.46972082222,207660929.0,160,1,2686.0,1
2017,B1600439300000,A Comédia Divina,Toni Venturi,Ficção,Olhar Imaginário,Aurora Filmes/Globo Filmes/Maiomidia Comunicação,Imagem,SP,SP/RJ/RJ,135,45875,653289.31,SP,1.0,1,2010,6,45,5,0,veterana,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4339081587350282,936756.8716233771,207660929.0,160,1,2686.0,1
2017,B1500334900000,A Família Dionti,Alan Minas,Ficção,Caraminhola Filmes,Canal Brasil,Arthouse,RJ,RJ,11,3489,37224.66,RJ,1.0,1,2010,1,9,1,0,iniciante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,53376.74368013746,207660929.0,160,1,2686.0,1
2017,B1700505300000,A Filosofia Na Alcova,Ivam Cabral/Rodolfo García Vázquez,Ficção,Espaço Dos Satyros,,Espaço Dos Satyros,SP,,1,2691,36381.0,SP,1.0,0,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,52167.012722939064,207660929.0,160,0,2686.0,1
2017,B1600630700000,A Finada Mãe Da Madame,Bernard Attal,Ficção,Santa Luzia Filmes,,Santa Luzia Filmes,BA,,3,461,5858.28,BA,1.0,0,2010,1,0,1,0,iniciante,nova,1.0,0.0,1.0,0.0,só FSA,1.4339081587350282,8400.235488154241,207660929.0,160,0,2686.0,0
2017,B1402263600000,A Gente,Aly Muritiba,Documentário,Grafo Audiovisual,Tv Paranaense,Olhar Distribuição,PR,PR,12,576,6124.66,PR,1.0,1,2010,1,0,1,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,8782.199943478077,207660929.0,160,0,2686.0,0
2017,B1600585400000,A Glória E A Graça,Flávio Ramos Tambellini,Ficção,Tambellini Filmes,Globo Filmes/Maiomidia Comunicação/Canal Brasil,H2O Films,RJ,RJ/RJ/RJ,30,5403,81674.69,RJ,1.0,1,2010,3,12,11,0,estabelecida,pequena,1.0,1.0,1.0,1.0,FSA e incentivo,1.4339081587350282,117114.00435315422,207660929.0,160,1,2686.0,1
2017,B1700428000000,A Menina Índigo,Wagner De Assis,Ficção,Cinética Filmes,Inspired Camera/Naymar Brasil Cinematográfica,Film Connection,RJ,SP/RJ,82,41967,583354.91,RJ,1.0,1,2010,1,2,1,0,iniciante,nova,1.0,1.0,1.0,1.0,FSA e incentivo,1.4339081587350282,836477.3648871381,207660929.0,160,1,2686.0,1
2017,B1600439400000,A Terra Vermelha,Diego Martinez Vignatti,Ficção,Panda Filmes,Fm Produções,Imovision,RS,RJ,6,1621,23140.46,RS,1.0,1,2010,0,51,3,1,estreante,media,1.0,0.0,1.0,0.0,só FSA,1.4339081587350282,33181.29439088157,207660929.0,160,0,2686.0,0
2017,B1700162000000,Altas Expectativas,Alvaro Campos/Pedro Antônio,Ficção,2 Moleques Produções,Globo Filmes/Xanadu/Telecine,Vitrine Filmes,RJ,RJ/RJ/RJ,105,6696,92334.69,RJ,1.0,1,2010,0,64,0,1,estreante,grande,2.0,1.0,1.0,1.0,FSA e incentivo,1.4339081587350282,132399.46532526962,207660929.0,160,1,2686.0,1
2017,B1700175000000,Amor.Com,Anita Barbosa,Ficção,Total Entertainment,,H2O Films,RJ,,346,92873,1192785.62,RJ,1.0,0,2010,0,12,13,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,1.4339081587350282,1710345.032139819,207660929.0,160,1,2686.0,1
2017,B1600780500000,Animal Político,Tião,Ficção,Trincheira Filmes,,Vitrine Filmes,PE,,22,4333,29277.53,PE,1.0,0,2010,0,64,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,41981.28913460955,207660929.0,160,1,2686.0,1
2017,B1600245600000,Antes O Tempo Não Acabava,Fábio Baldo/Sergio Andrade,Ficção,Rio Tarumã Films,3 Moinhos Produções,Livres Filmes,AM,RJ,17,1705,19280.81,AM,1.0,1,2010,0,8,1,1,estreante,pequena,1.0,1.0,1.0,1.0,FSA e incentivo,1.4339081587350282,27646.910766019922,207660929.0,160,0,2686.0,0
2017,B1700255500000,Aqualoucos,Victor Ribeiro,Documentário,Paris Entretenimento,Globo Filmes,Paris,SP,RJ,2,118,2238.32,SP,1.0,1,2010,1,9,3,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,1.4339081587350282,3209.5453098597886,207660929.0,160,0,2686.0,0
2017,B1500572900000,As Aventuras Do Pequeno Colombo,Rodrigo Gava,Animação,Indiana Produções,Gava Produções,Downtown/Paris,RJ,RJ,26,2380,33137.07,RJ,1.0,1,2010,0,58,1,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4339081587350282,47515.51502957374,207660929.0,160,0,2686.0,0
2017,B1700054400000,As Duas Irenes,Fabio Meira,Ficção,Roseira Filmes,Polana Filmes/Lacuna Filmes,Vitrine Filmes,SP,SP/SP,36,13064,97207.34,SP,1.0,1,2010,0,64,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,139386.39791492984,207660929.0,160,1,2686.0,1
2017,B1500314300000,Asco,Ale Paschoalini,Ficção,Ale Paschoalini/Mosquito Project,,Mosquito Project,SP/MG,,1,43,1137.5,SP,2.0,0,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,1631.0705305610945,207660929.0,160,0,2686.0,0
2017,B1600770800000,Axé: Canto Do Povo De Algum Lugar,Francisco Mascarenhas Kertesz,Documentário,Macaco Gordo,,Zahir Company,BA,,24,32053,451907.65,BA,1.0,0,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,647994.0663297736,207660929.0,160,1,2686.0,1
2017,B1600752300000,Beduíno,Julio Bressane,Ficção,Tb Produções,,Tb Produções,RJ,,4,746,11272.72,RJ,1.0,0,2010,8,0,5,0,veterana,nova,1.0,0.0,1.0,0.0,só FSA,1.4339081587350282,16164.045179135526,207660929.0,160,0,2686.0,0
2017,B1600750800000,Belo Monte - Um Mundo Onde Tudo É Possível,Alexandre Bouchet,Documentário,Globo Filmes,Indiana Produções,Indiana Produções Cinematográficas,RJ,RJ,1,91,1469.42,RJ,1.0,1,2010,0,0,16,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.4339081587350282,2107.0133266084254,207660929.0,160,0,2686.0,0
2017,B1700330100000,Bingo - O Rei Das Manhãs,Daniel Rezende,Ficção,Gullane,Locall,Warner,SP,SP,442,249309,3997911.0,SP,1.0,1,2010,0,35,17,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.4339081587350282,5732637.200796516,207660929.0,160,1,2686.0,1
2017,B1500464600000,Bruxarias,Virginia Curiá,Animação,Otto Desenhos Animados,,Vitrine Filmes,RS,,14,706,6038.23,RS,1.0,0,2010,0,64,2,1,estreante,grande,1.0,0.0,1.0,0.0,só FSA,1.4339081587350282,8658.267261318608,207660929.0,160,0,2686.0,0
2017,B1600041000000,Bugigangue No Espaço,Ale Mchaddo,Animação,44 Toons,,Imagem,SP,,295,112624,1534609.18,SP,1.0,0,2010,0,45,0,1,estreante,media,2.0,1.0,1.0,1.0,FSA e incentivo,1.4339081587350282,2200488.6236716714,207660929.0,160,1,2686.0,1
2017,B1600737300000,Bye Bye Jaqueline,Anderson Simão,Ficção,O Quadro,,Lança Filmes,PR,,6,516,5900.0,PR,1.0,0,2010,0,6,0,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,8460.058136536667,207660929.0,160,0,2686.0,0
2017,B1402296800000,Cada Vez Mais Longe,Eveline Costa/Oswaldo Eduardo Lioi,Ficção,Kadiwéu Cinema/Sequência Filmes,,Sequência Produções Artisticas,RJ/RJ,,1,342,4265.39,RJ,1.0,0,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,6116.177521186803,207660929.0,160,0,2686.0,0
2017,B1402701900000,Café – Um Dedo De Prosa,Maurício Squarisi,Animação,Tupi Desenhos Animados,,Polifilmes/Spcine,SP,,1,104,1530.08,SP,1.0,0,2010,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,2193.9941955172917,207660929.0,160,0,2686.0,0
2017,B1500883200000,"Capoeira, Um Passo A Dois",Jorge Itapuã,Documentário,Daza Filmes,,Daza Filmes,RJ,,2,347,4070.47,RJ,1.0,0,2010,0,3,3,1,estreante,nova,1.0,0.0,1.0,0.0,só FSA,1.4339081587350282,5836.68014288617,207660929.0,160,0,2686.0,0
2017,B1600332400000,Central - O Filme,Renato Nunes Dorneles/Tatiana Sager,Documentário,Panda Filmes,Linha De Produção,Panda Filmes,RS,RS,10,16408,240713.27,RS,1.0,1,2010,0,13,3,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.4339081587350282,345160.7217687877,207660929.0,160,1,2686.0,1
